,bullishness,fract_negative,fract_positive,n_negative,n_positive,n_token,rating,style
14795,0.1226,0.0,0.13043478260869565,0,3,23,4.0,American Black Ale
14796,0.0701,0.008130081300813009,0.08130081300813008,1,10,123,4.04,American Black Ale
14797,0.0,0.029411764705882353,0.029411764705882353,2,2,68,3.14,American Black Ale
14798,0.0741,0.0,0.07692307692307693,0,3,39,3.87,American Black Ale
14799,0.0592,0.0,0.06097560975609756,0,5,82,4.1,American Black Ale
14800,0.0531,0.0,0.05454545454545454,0,6,110,4.52,American Black Ale
14801,0.036,0.018691588785046728,0.056074766355140186,2,6,107,3.26,American Black Ale
14802,0.0541,0.018867924528301886,0.07547169811320754,2,8,106,3.79,American Black Ale
14803,0.0068,0.03146853146853147,0.038461538461538464,9,11,286,3.45,American Black Ale
14804,0.0,0.02702702702702703,0.02702702702702703,2,2,74,3.85,American Black Ale
14805,0.0,0.04285714285714286,0.04285714285714286,3,3,70,3.96,American Black Ale
14806,0.0484,0.027777777777777776,0.0787037037037037,6,17,216,3.89,American Black Ale
14807,0.0526,0.0,0.05405405405405406,0,2,37,3.5,American Black Ale
14808,0.0061,0.03164556962025317,0.0379746835443038,5,6,158,4.06,American Black Ale
14809,0.0299,0.015384615384615385,0.046153846153846156,1,3,65,3.25,American Black Ale
14810,0.0728,0.019230769230769232,0.09615384615384616,1,5,52,4.74,American Black Ale
14811,-0.0087,0.05454545454545454,0.045454545454545456,6,5,110,4.17,American Black Ale
14812,-0.0272,0.04672897196261682,0.018691588785046728,5,2,107,3.57,American Black Ale
14813,0.0953,0.034482758620689655,0.13793103448275862,1,4,29,3.52,American Black Ale
14814,0.0274,0.02857142857142857,0.05714285714285714,9,18,315,4.27,American Black Ale
14815,-0.0058,0.04878048780487805,0.042682926829268296,8,7,164,3.75,American Black Ale
14816,0.0,0.03731343283582089,0.03731343283582089,5,5,134,3.73,American Black Ale
14817,0.0377,0.012987012987012988,0.05194805194805195,1,4,77,3.56,American Black Ale
14818,-0.0097,0.0297029702970297,0.019801980198019802,3,2,101,4.08,American Black Ale
14819,-0.0172,0.035398230088495575,0.017699115044247787,4,2,113,3.11,American Black Ale
14820,0.0583,0.0069767441860465115,0.06744186046511629,3,29,430,4.06,American Black Ale
14821,0.069,0.0,0.07142857142857142,0,4,56,4.22,American Black Ale
14822,0.0063,0.0392156862745098,0.0457516339869281,6,7,153,3.84,American Black Ale
14823,0.0435,0.0,0.044444444444444446,0,2,45,4.5,American Black Ale
14824,-0.005,0.03608247422680412,0.030927835051546393,7,6,194,3.96,American Black Ale
14825,0.0052,0.026881720430107527,0.03225806451612903,5,6,186,4.08,American Black Ale
14826,0.0445,0.0,0.045454545454545456,0,1,22,3.75,American Black Ale
14827,0.0476,0.025,0.075,1,3,40,3.92,American Black Ale
14828,0.0194,0.026845637583892617,0.04697986577181208,4,7,149,3.81,American Black Ale
14829,-0.0096,0.029411764705882353,0.0196078431372549,3,2,102,4.06,American Black Ale
14830,0.0144,0.029850746268656716,0.04477611940298507,2,3,67,3.52,American Black Ale
14831,0.0293,0.030612244897959183,0.061224489795918366,3,6,98,4.03,American Black Ale
14832,0.0,0.024390243902439025,0.024390243902439025,1,1,41,4.17,American Black Ale
14833,0.0839,0.0,0.0875,0,7,80,3.86,American Black Ale
14834,0.0,0.02564102564102564,0.02564102564102564,1,1,39,4.23,American Black Ale
14835,0.0723,0.0,0.075,0,3,40,3.73,American Black Ale
14836,0.0859,0.0,0.08974358974358974,0,7,78,4.47,American Black Ale
14837,0.0,0.02247191011235955,0.02247191011235955,2,2,89,3.86,American Black Ale
14838,-0.0095,0.04950495049504951,0.039603960396039604,5,4,101,3.36,American Black Ale
14839,0.0476,0.025,0.075,4,12,160,4.09,American Black Ale
14840,-0.0089,0.0273972602739726,0.0182648401826484,6,4,219,3.63,American Black Ale
14841,0.0114,0.023391812865497075,0.03508771929824561,4,6,171,4.64,American Black Ale
14842,-0.0976,0.10256410256410256,0.0,4,0,39,3.99,American Black Ale
14843,0.0094,0.019230769230769232,0.028846153846153848,2,3,104,4.0,American Black Ale
14844,0.0052,0.021164021164021163,0.026455026455026454,4,5,189,4.18,American Black Ale
14845,0.0561,0.0196078431372549,0.0784313725490196,1,4,51,3.61,American Black Ale
14846,0.0,0.02702702702702703,0.02702702702702703,1,1,37,3.43,American Black Ale
14847,0.0572,0.0,0.058823529411764705,0,2,34,4.28,American Black Ale
14848,0.069,0.037037037037037035,0.1111111111111111,3,9,81,4.2,American Black Ale
14849,0.0299,0.03125,0.0625,1,2,32,3.84,American Black Ale
14850,0.0,0.058823529411764705,0.058823529411764705,2,2,34,3.25,American Black Ale
14851,0.0345,0.017857142857142856,0.05357142857142857,2,6,112,3.72,American Black Ale
14852,0.0,0.04838709677419355,0.04838709677419355,3,3,62,4.13,American Black Ale
14853,0.0,0.0,0.0,0,0,43,3.84,American Black Ale
14854,0.0205,0.01048951048951049,0.03146853146853147,3,9,286,4.33,American Black Ale
14855,0.0426,0.0,0.043478260869565216,0,1,23,3.27,American Black Ale
14856,-0.0267,0.07042253521126761,0.04225352112676056,5,3,71,4.25,American Black Ale
14857,0.0,0.025974025974025976,0.025974025974025976,2,2,77,3.75,American Black Ale
14858,0.0465,0.07692307692307693,0.1282051282051282,3,5,39,3.69,American Black Ale
14859,0.0388,0.01507537688442211,0.05527638190954774,3,11,199,3.99,American Black Ale
14860,-0.0373,0.05128205128205128,0.01282051282051282,4,1,78,4.65,American Black Ale
14861,0.0,0.03686635944700461,0.03686635944700461,8,8,217,3.9,American Black Ale
14862,0.0606,0.0,0.0625,0,3,48,3.88,American Black Ale
14863,-0.0107,0.044444444444444446,0.03333333333333333,4,3,90,4.19,American Black Ale
14864,0.0,0.034782608695652174,0.034782608695652174,4,4,115,3.81,American Black Ale
14865,0.0127,0.02631578947368421,0.039473684210526314,2,3,76,3.81,American Black Ale
14866,0.0741,0.0,0.07692307692307693,0,3,39,3.78,American Black Ale
14867,-0.0256,0.06756756756756757,0.04054054054054054,5,3,74,3.6,American Black Ale
14868,-0.0233,0.06097560975609756,0.036585365853658534,5,3,82,3.36,American Black Ale
14869,0.0339,0.0,0.034482758620689655,0,3,87,4.0,American Black Ale
14870,-0.0138,0.028169014084507043,0.014084507042253521,2,1,71,3.91,American Black Ale
14871,0.08,0.043478260869565216,0.13043478260869565,1,3,23,4.19,American Black Ale
14872,0.0,0.015384615384615385,0.015384615384615385,1,1,65,3.75,American Black Ale
14873,0.0483,0.011111111111111112,0.06111111111111111,2,11,180,4.58,American Black Ale
14874,0.011,0.022727272727272728,0.03409090909090909,2,3,88,3.53,American Black Ale
14875,0.0,0.037383177570093455,0.037383177570093455,4,4,107,3.88,American Black Ale
14876,0.0131,0.013333333333333334,0.02666666666666667,1,2,75,4.0,American Black Ale
14877,0.0351,0.021897810218978103,0.058394160583941604,3,8,137,4.14,American Black Ale
14878,-0.0072,0.02962962962962963,0.022222222222222223,4,3,135,4.51,American Black Ale
14879,0.08,0.0,0.08333333333333333,0,2,24,4.15,American Black Ale
14880,0.0156,0.032520325203252036,0.04878048780487805,4,6,123,3.19,American Black Ale
14881,0.0227,0.017543859649122806,0.04093567251461988,3,7,171,3.91,American Black Ale
14882,0.0219,0.010344827586206896,0.032758620689655175,6,19,580,4.35,American Black Ale
14883,-0.0333,0.05172413793103448,0.017241379310344827,3,1,58,4.03,American Black Ale
14884,0.076,0.0,0.07894736842105263,0,3,38,3.64,American Black Ale
14885,0.0706,0.025,0.1,1,4,40,4.14,American Black Ale
14886,0.0246,0.015151515151515152,0.04040404040404041,3,8,198,4.24,American Black Ale
14887,-0.0455,0.07142857142857142,0.023809523809523808,3,1,42,3.81,American Black Ale
14888,-0.0235,0.04878048780487805,0.024390243902439025,2,1,41,4.34,American Black Ale
14889,0.0,0.029411764705882353,0.029411764705882353,1,1,34,5.0,American Black Ale
14890,0.0465,0.012048192771084338,0.060240963855421686,1,5,83,4.13,American Black Ale
14891,0.0202,0.010309278350515464,0.030927835051546393,1,3,97,3.78,American Black Ale
14892,0.05,0.02631578947368421,0.07894736842105263,2,6,76,4.49,American Black Ale
14893,0.0382,0.0547945205479452,0.0958904109589041,4,7,73,4.43,American Black Ale
14894,0.0656,0.017241379310344827,0.08620689655172414,4,20,232,4.23,American Black Ale
14895,0.03,0.018633540372670808,0.049689440993788817,6,16,322,4.6,American Black Ale
14896,0.0348,0.03669724770642202,0.07339449541284404,4,8,109,4.0,American Black Ale
14897,-0.0098,0.05102040816326531,0.04081632653061224,5,4,98,4.03,American Black Ale
14898,-0.012,0.04375,0.03125,7,5,160,4.1,American Black Ale
14899,0.0286,0.014705882352941176,0.04411764705882353,1,3,68,4.46,American Black Ale
14900,0.0305,0.031914893617021274,0.06382978723404255,3,6,94,4.29,American Black Ale
14901,0.0,0.047619047619047616,0.047619047619047616,3,3,63,4.36,American Black Ale
14902,-0.0146,0.029850746268656716,0.014925373134328358,2,1,67,4.08,American Black Ale
14903,0.0153,0.031746031746031744,0.047619047619047616,2,3,63,4.0,American Black Ale
14904,-0.0056,0.05325443786982249,0.047337278106508875,9,8,169,4.09,American Black Ale
14905,0.0311,0.0,0.031578947368421054,0,3,95,3.66,American Black Ale
14906,0.0,0.05555555555555555,0.05555555555555555,2,2,36,4.07,American Black Ale
14907,0.0104,0.015957446808510637,0.026595744680851064,3,5,188,3.69,American Black Ale
14908,0.0157,0.022267206477732792,0.038461538461538464,11,19,494,4.32,American Black Ale
14909,0.0504,0.017543859649122806,0.07017543859649122,1,4,57,3.67,American Black Ale
14910,0.0339,0.017543859649122806,0.05263157894736842,1,3,57,3.54,American Black Ale
14911,0.0107,0.0449438202247191,0.056179775280898875,4,5,89,4.12,American Black Ale
14912,0.0165,0.030042918454935622,0.04721030042918455,7,11,233,4.0,American Black Ale
14913,0.0155,0.024,0.04,3,5,125,4.16,American Black Ale
14914,0.0576,0.007462686567164179,0.06716417910447761,2,18,268,4.32,American Black Ale
14915,0.023,0.03864734299516908,0.06280193236714976,8,13,207,3.85,American Black Ale
14916,0.0139,0.014218009478672985,0.02843601895734597,3,6,211,3.68,American Black Ale
14917,0.0435,0.022727272727272728,0.06818181818181818,3,9,132,3.97,American Black Ale
14918,0.0,0.031578947368421054,0.031578947368421054,3,3,95,4.31,American Black Ale
14919,0.022,0.022727272727272728,0.045454545454545456,4,8,176,4.52,American Black Ale
14920,0.0085,0.02631578947368421,0.03508771929824561,3,4,114,3.72,American Black Ale
14921,-0.0049,0.030456852791878174,0.025380710659898477,6,5,197,3.97,American Black Ale
14922,0.0741,0.0,0.07692307692307693,0,2,26,4.7,American Black Ale
14923,0.0351,0.01818181818181818,0.05454545454545454,1,3,55,4.61,American Black Ale
14924,-0.0084,0.034482758620689655,0.02586206896551724,8,6,232,4.32,American Black Ale
14925,0.0,0.05,0.05,2,2,40,4.09,American Black Ale
14926,0.0328,0.034482758620689655,0.06896551724137931,3,6,87,3.72,American Black Ale
14927,0.0924,0.0,0.0967741935483871,0,6,62,4.19,American Black Ale
14928,0.0148,0.015151515151515152,0.030303030303030304,1,2,66,4.27,American Black Ale
14929,0.0384,0.022222222222222223,0.06222222222222222,5,14,225,3.88,American Black Ale
14930,0.0121,0.025,0.0375,2,3,80,4.0,American Black Ale
14931,0.0,0.0,0.0,0,0,37,4.16,American Black Ale
14932,0.0311,0.03825136612021858,0.07103825136612021,7,13,183,3.12,American Black Ale
14933,0.0,0.06666666666666667,0.06666666666666667,3,3,45,3.98,American Black Ale
14934,-0.0132,0.0410958904109589,0.0273972602739726,3,2,73,4.01,American Black Ale
14935,0.0678,0.008849557522123894,0.07964601769911504,1,9,113,4.7,American Black Ale
14936,0.0966,0.0,0.10144927536231885,0,7,69,4.25,American Black Ale
14937,-0.0606,0.0625,0.0,3,0,48,3.78,American Black Ale
14938,0.0522,0.009009009009009009,0.06306306306306306,1,7,111,3.98,American Black Ale
14939,-0.0079,0.024096385542168676,0.01606425702811245,6,4,249,4.36,American Black Ale
14940,0.0392,0.041666666666666664,0.08333333333333333,1,2,24,2.47,American Black Ale
14941,0.0333,0.00975609756097561,0.04390243902439024,2,9,205,4.06,American Black Ale
14942,-0.0154,0.0234375,0.0078125,3,1,128,3.75,American Black Ale
14943,-0.029,0.029411764705882353,0.0,1,0,34,4.46,American Black Ale
14944,0.0,0.018518518518518517,0.018518518518518517,1,1,54,4.62,American Black Ale
14945,0.0506,0.007462686567164179,0.05970149253731343,1,8,134,3.94,American Black Ale
14946,-0.0392,0.04,0.0,1,0,25,4.12,American Black Ale
14947,-0.0619,0.06382978723404255,0.0,3,0,47,4.25,American Black Ale
14948,-0.0408,0.041666666666666664,0.0,2,0,48,3.44,American Black Ale
14949,-0.0087,0.045454545454545456,0.03636363636363636,10,8,220,4.18,American Black Ale
14950,0.04,0.0,0.04081632653061224,0,6,147,3.7,American Black Ale
14951,0.0,0.015384615384615385,0.015384615384615385,1,1,65,3.38,American Black Ale
14952,0.0194,0.0625,0.08333333333333333,3,4,48,4.8,American Black Ale
14953,0.0461,0.0,0.04716981132075472,0,5,106,4.08,American Black Ale
14954,0.007,0.02877697841726619,0.03597122302158273,4,5,139,4.47,American Black Ale
14955,0.0174,0.03636363636363636,0.05454545454545454,2,3,55,4.04,American Black Ale
14956,0.0157,0.0,0.015873015873015872,0,1,63,3.78,American Black Ale
14957,0.0723,0.012658227848101266,0.08860759493670886,1,7,79,4.09,American Black Ale
14958,0.014,0.028985507246376812,0.043478260869565216,2,3,69,4.3,American Black Ale
14959,-0.0328,0.056818181818181816,0.022727272727272728,5,2,88,3.5,American Black Ale
14960,0.0168,0.017241379310344827,0.034482758620689655,3,6,174,4.07,American Black Ale
14961,-0.0074,0.046153846153846156,0.038461538461538464,6,5,130,4.2,American Black Ale
14962,0.022,0.046511627906976744,0.06976744186046512,4,6,86,4.25,American Black Ale
14963,0.0,0.0,0.0,0,0,42,4.2,American Black Ale
14964,0.0,0.020833333333333332,0.020833333333333332,6,6,288,3.9,American Black Ale
14965,-0.0226,0.061016949152542375,0.03728813559322034,18,11,295,4.7,American Black Ale
14966,0.0392,0.0273972602739726,0.0684931506849315,2,5,73,4.33,American Black Ale
14967,0.0138,0.043478260869565216,0.057971014492753624,3,4,69,3.96,American Black Ale
14968,0.0054,0.022099447513812154,0.027624309392265192,4,5,181,4.19,American Black Ale
14969,0.0225,0.03125,0.0546875,4,7,128,4.48,American Black Ale
14970,0.0,0.02857142857142857,0.02857142857142857,2,2,70,4.21,American Black Ale
14971,0.0274,0.02857142857142857,0.05714285714285714,1,2,35,3.9,American Black Ale
14972,-0.0233,0.056910569105691054,0.032520325203252036,7,4,123,4.79,American Black Ale
14973,0.0435,0.0,0.044444444444444446,0,4,90,4.18,American Black Ale
14974,0.0308,0.06666666666666667,0.1,2,3,30,1.42,American Black Ale
14975,0.0606,0.02564102564102564,0.08974358974358974,2,7,78,5.0,American Black Ale
14976,0.0513,0.0,0.05263157894736842,0,1,19,4.6,American Black Ale
14977,-0.0513,0.05263157894736842,0.0,2,0,38,2.5,American Black Ale
14978,-0.0075,0.046875,0.0390625,6,5,128,4.28,American Black Ale
14979,-0.0321,0.05555555555555555,0.022222222222222223,5,2,90,4.39,American Black Ale
14980,0.0235,0.07692307692307693,0.10256410256410256,3,4,39,4.74,American Black Ale
14981,0.0188,0.024271844660194174,0.043689320388349516,5,9,206,3.9,American Black Ale
14982,0.0256,0.04054054054054054,0.06756756756756757,3,5,74,4.25,American Black Ale
14983,0.0095,0.03618421052631579,0.046052631578947366,11,14,304,4.15,American Black Ale
14984,0.0451,0.031746031746031744,0.07936507936507936,2,5,63,4.11,American Black Ale
14985,0.0632,0.01098901098901099,0.07692307692307693,1,7,91,3.94,American Black Ale
14986,0.0117,0.040983606557377046,0.05327868852459016,10,13,244,4.26,American Black Ale
14987,0.1082,0.029411764705882353,0.14705882352941177,1,5,34,3.76,American Black Ale
14988,-0.0142,0.04411764705882353,0.029411764705882353,3,2,68,4.33,American Black Ale
14989,-0.0387,0.039473684210526314,0.0,3,0,76,3.62,American Black Ale
14990,0.0142,0.02197802197802198,0.03663003663003663,6,10,273,4.2,American Black Ale
14991,0.0241,0.05128205128205128,0.07692307692307693,2,3,39,4.56,American Black Ale
14992,0.0488,0.006289308176100629,0.05660377358490566,1,9,159,4.46,American Black Ale
14993,0.0282,0.029411764705882353,0.058823529411764705,2,4,68,4.53,American Black Ale
14994,-0.0328,0.06896551724137931,0.034482758620689655,2,1,29,4.0,American Black Ale
14995,0.0095,0.019417475728155338,0.02912621359223301,2,3,103,3.94,American Black Ale
14996,0.0,0.035,0.035,7,7,200,4.25,American Black Ale
14997,-0.0179,0.046296296296296294,0.027777777777777776,5,3,108,4.02,American Black Ale
14998,0.0403,0.013888888888888888,0.05555555555555555,2,8,144,4.28,American Black Ale
14999,0.0,0.03571428571428571,0.03571428571428571,1,1,28,4.55,American Black Ale
15000,0.0234,0.01932367149758454,0.043478260869565216,4,9,207,4.49,American Black Ale
15001,0.0355,0.012195121951219513,0.04878048780487805,1,4,82,4.5,American Black Ale
15002,0.0244,0.05194805194805195,0.07792207792207792,4,6,77,3.9,American Black Ale
15003,0.0426,0.029850746268656716,0.07462686567164178,2,5,67,4.15,American Black Ale
15004,0.0126,0.033707865168539325,0.04681647940074907,18,25,534,4.83,American Black Ale
15005,0.0355,0.024691358024691357,0.06172839506172839,2,5,81,4.53,American Black Ale
15006,0.0513,0.08571428571428572,0.14285714285714285,3,5,35,4.5,American Black Ale
15007,0.0434,0.032679738562091505,0.0784313725490196,5,12,153,4.23,American Black Ale
15008,0.0063,0.039473684210526314,0.046052631578947366,6,7,152,3.99,American Black Ale
15009,0.0,0.042735042735042736,0.042735042735042736,5,5,117,4.06,American Black Ale
15010,0.0,0.01818181818181818,0.01818181818181818,1,1,55,5.0,American Black Ale
15011,0.0179,0.027777777777777776,0.046296296296296294,3,5,108,3.89,American Black Ale
15012,0.026,0.013333333333333334,0.04,2,6,150,4.0,American Black Ale
15013,0.0762,0.014598540145985401,0.0948905109489051,2,13,137,4.08,American Black Ale
15014,0.0,0.04316546762589928,0.04316546762589928,6,6,139,4.04,American Black Ale
15015,-0.0136,0.1044776119402985,0.08955223880597014,7,6,67,3.73,American Black Ale
15016,0.005,0.02577319587628866,0.030927835051546393,5,6,194,4.65,American Black Ale
15017,0.009,0.009174311926605505,0.01834862385321101,1,2,109,3.57,American Black Ale
15018,-0.0299,0.030303030303030304,0.0,1,0,33,4.64,American Black Ale
15019,-0.0294,0.045454545454545456,0.015151515151515152,3,1,66,4.16,American Black Ale
